,MASS,COMMON_NAME,FORMULA
84,642.5223,"DG(16:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2];DG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2];DG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/20:1(11Z)/0:0)[iso2]",C41H70O5
85,644.538,"DG(16:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(16:1(9Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(18:0/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2];DG(18:1(9Z)/20:3(8Z,11Z,14Z)/0:0)[iso2];DG(18:2(9Z,12Z)/20:2(11Z,14Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/20:1(11Z)/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/20:1(11Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/20:0/0:0)[iso2]",C41H72O5
86,646.5536,"DG(16:0/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(16:1(9Z)/22:2(13Z,16Z)/0:0)[iso2];DG(18:0/20:3(8Z,11Z,14Z)/0:0)[iso2];DG(18:1(9Z)/20:2(11Z,14Z)/0:0)[iso2];DG(18:2(9Z,12Z)/20:1(11Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/20:0/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/20:0/0:0)[iso2]",C41H74O5
87,648.5118,-;1-(8-[1]-ladderane-octanoyl)-2-(8-[1]-ladderane-octanyl)-sn-glycerol;1-(8-[1]-ladderane-octanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol;1-(8-[5]-ladderane-octanoyl)-2-(8-[1]-ladderane-octanyl)-sn-glycerol;1-(8-[5]-ladderane-octanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol,C43H68O4
88,648.5693,"DG(16:0/22:2(13Z,16Z)/0:0)[iso2];DG(16:1(9Z)/22:1(13Z)/0:0)[iso2];DG(17:2(9Z,12Z)/21:0/0:0)[iso2];DG(18:0/20:2(11Z,14Z)/0:0)[iso2];DG(18:1(9Z)/20:1(11Z)/0:0)[iso2];DG(18:2(9Z,12Z)/20:0/0:0)[iso2];DG(19:1(9Z)/19:1(9Z)/0:0)",C41H76O5
89,650.491,"DG(17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C42H66O5
90,650.5274,-;1-(8-[1]-ladderane-octanoyl)-2-(8-[1]-ladderane-octanyl)-sn-glycerol;1-(8-[1]-ladderane-octanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol;1-(8-[3]-ladderane-octanoyl)-2-(8-[1]-ladderane-octanyl)-sn-glycerol,C43H70O4
91,650.5849,DG(16:0/22:1(13Z)/0:0)[iso2];DG(16:1(9Z)/22:0/0:0)[iso2];DG(17:1(9Z)/21:0/0:0)[iso2];DG(18:0/20:1(11Z)/0:0)[iso2];DG(18:1(9Z)/20:0/0:0)[iso2];DG(19:1(9Z)/19:0/0:0)[iso2],C41H78O5
92,652.5067,"DG(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(17:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C42H68O5
93,652.6006,DG(16:0/22:0/0:0)[iso2];DG(17:0/21:0/0:0)[iso2];DG(18:0/20:0/0:0)[iso2];DG(19:0/19:0/0:0);DG(20:0/18:0),C41H80O5
94,652.6733,Archaeol,C43H88O3
95,654.5223,"DG(17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(17:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]",C42H70O5
96,656.538,"DG(17:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(17:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(17:2(9Z,12Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(19:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2];DG(19:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]",C42H72O5
97,657.6315,DG(19:0/0:0/19:0) (d5),C41H75D5O5
