,MASS,COMMON_NAME,FORMULA
60,593.5747,Cer(d14:1/24:0);Cer(d16:1/22:0);Cer(d18:1/20:0),C38H75NO3
61,595.554,Cer(d18:1(4E)/19:0(2OH));Cer(d18:1(4E)/19:0(3OH));Cer(t18:1(6OH)/19:0),C37H73NO4
62,595.5903,Cer(d16:0/22:0);Cer(d18:0/20:0);Cer(d20:0/18:0),C38H77NO3
63,597.5332,Cer(t18:1(6OH)/18:0(2OH));Cer(t26:1(8E)/10:0(2OH[R])),C36H71NO5
64,597.5696,Cer(t18:0/19:0),C37H75NO4
65,599.5489,Cer(t18:0/18:0(2OH));Cer(t20:0/16:0(2OH)),C36H73NO5
66,605.5383,"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",C38H71NO4
67,605.5747,Cer(d18:2/21:0),C39H75NO3
68,607.554,"Cer(d14:2(4E,6E)/24:0(2OH));Cer(d16:2(4E,6E)/22:0(2OH));Cer(d18:2(4E,8Z)/20:0(2OH[R]))",C38H73NO4
69,607.5903,Cer(d15:1/24:0);Cer(d16:1/23:0);Cer(d18:1/21:0),C39H77NO3
70,609.5696,Cer(d14:1(4E)/24:0(2OH));Cer(d16:1(4E)/22:0(2OH));Cer(d18:1(4E)/20:0(2OH));Cer(d18:1(4E)/20:0(3OH));Cer(d18:1(8E)/20:0(2OH[R]));Cer(d18:1(8Z)/20:0(2OH[R]));Cer(t18:1(6OH)/20:0),C38H75NO4
71,609.606,Cer(d16:0/23:0);Cer(d18:0/21:0),C39H79NO3
72,611.5489,Cer(t18:1(6OH)/19:0(2OH)),C37H73NO5
73,611.5853,Cer(d18:0/20:0(2OH));Cer(d20:0/18:0(2OH));Cer(t18:0/20:0);Cer(t20:0/18:0),C38H77NO4
74,613.5645,Cer(t15:0(14Me)/21:0(2OH[R]));Cer(t18:0/19:0(2OH)),C37H75NO5
75,617.4784,CerP(d18:1/16:0),C34H68NO6P
76,619.4941,CerP(d18:0/16:0),C34H70NO6P
77,619.5903,"Cer(d16:2(4E,6E)/24:0);Cer(d18:2/22:0)",C40H77NO3
78,621.606,Cer(d14:1/26:0);Cer(d16:1/24:0);Cer(d18:1/22:0),C40H79NO3
79,623.5853,Cer(d18:1(4E)/21:0(2OH));Cer(d18:1(4E)/21:0(3OH));Cer(t18:1(6OH)/21:0),C39H77NO4
80,623.6216,Cer(d16:0/24:0);Cer(d18:0/22:0);Cer(d20:0/20:0),C40H81NO3
81,625.5645,Cer(t18:1(6OH)/20:0(2OH));Cer(t18:1(8Z)/20:0(2OH[R])),C38H75NO5
82,625.6009,Cer(t18:0/21:0),C39H79NO4
83,627.5802,Cer(t15:0(14Me)/22:0(2OH[R]));Cer(t16:0(15Me)/21:0(2OH[R]));Cer(t18:0/20:0(2OH));Cer(t20:0/18:0(2OH)),C38H77NO5
84,633.4733,CerP(d18:1/16:0[2OH]),C34H68NO7P
85,633.606,Cer(d18:2/23:0);Cer(d26:2/15:0),C41H79NO3
86,635.5853,"Cer(d16:2(4E,6E)/24:0(2OH))",C40H77NO4
87,635.6216,Cer(d18:1/23:0),C41H81NO3
