,MASS,COMMON_NAME,FORMULA
110,860.6894,"TG(13:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(13:0/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(13:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3];TG(14:0/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/17:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:1(9Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6];TG(16:1(9Z)/17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(17:0/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3];TG(17:1(9Z)/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:1(9Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3];TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6];TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3]",C56H92O6
111,860.7833,TG(12:0/18:0/22:1(11Z))[iso6];TG(12:0/18:1(9Z)/22:0)[iso6];TG(12:0/19:1(9Z)/21:0)[iso6];TG(12:0/20:0/20:1(11Z))[iso6];TG(13:0/17:0/22:1(11Z))[iso6];TG(13:0/17:1(9Z)/22:0)[iso6];TG(13:0/18:1(9Z)/21:0)[iso6];TG(13:0/19:0/20:1(11Z))[iso6];TG(13:0/19:1(9Z)/20:0)[iso6];TG(14:0/16:0/22:1(11Z))[iso6];TG(14:0/16:1(9Z)/22:0)[iso6];TG(14:0/17:1(9Z)/21:0)[iso6];TG(14:0/18:0/20:1(11Z))[iso6];TG(14:0/18:1(9Z)/20:0)[iso6];TG(14:0/19:0/19:1(9Z))[iso6];TG(14:1(9Z)/16:0/22:0)[iso6];TG(14:1(9Z)/17:0/21:0)[iso6];TG(14:1(9Z)/18:0/20:0)[iso6];TG(14:1(9Z)/19:0/19:0)[iso3];TG(15:0/15:0/22:1(11Z))[iso3];TG(15:0/15:1(9Z)/22:0)[iso6];TG(15:0/16:1(9Z)/21:0)[iso6];TG(15:0/17:0/20:1(11Z))[iso6];TG(15:0/17:1(9Z)/20:0)[iso6];TG(15:0/18:0/19:1(9Z))[iso6];TG(15:0/18:1(9Z)/19:0)[iso6];TG(15:1(9Z)/16:0/21:0)[iso6];TG(15:1(9Z)/17:0/20:0)[iso6];TG(15:1(9Z)/18:0/19:0)[iso6];TG(16:0/16:0/20:1(11Z))[iso3];TG(16:0/16:1(9Z)/20:0)[iso6];TG(16:0/17:0/19:1(9Z))[iso6];TG(16:0/17:1(9Z)/19:0)[iso6];TG(16:0/18:0/18:1(9Z))[iso6];TG(16:1(9Z)/17:0/19:0)[iso6];TG(16:1(9Z)/18:0/18:0)[iso3];TG(17:0/17:0/18:1(9Z))[iso3];TG(17:0/17:1(9Z)/18:0)[iso6],C55H104O6
112,862.705,"TG(12:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(13:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(13:0/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6];TG(13:0/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(13:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(14:0/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:0/17:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/17:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(14:1(9Z)/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:1(9Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:1(9Z)/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6];TG(16:0/17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(16:1(9Z)/17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(16:1(9Z)/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(17:0/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:0/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:1(9Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3];TG(17:1(9Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6];TG(17:1(9Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3];TG(17:2(9Z,12Z)/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6];TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]",C56H94O6
113,862.7989,TG(12:0/18:0/22:0)[iso6];TG(12:0/19:0/21:0)[iso6];TG(12:0/20:0/20:0)[iso3];TG(13:0/17:0/22:0)[iso6];TG(13:0/18:0/21:0)[iso6];TG(13:0/19:0/20:0)[iso6];TG(14:0/16:0/22:0)[iso6];TG(14:0/17:0/21:0)[iso6];TG(14:0/18:0/20:0)[iso6];TG(14:0/19:0/19:0)[iso3];TG(15:0/15:0/22:0)[iso3];TG(15:0/16:0/21:0)[iso6];TG(15:0/17:0/20:0)[iso6];TG(15:0/18:0/19:0)[iso6];TG(16:0/16:0/20:0)[iso3];TG(16:0/17:0/19:0)[iso6];TG(16:0/18:0/18:0)[iso3];TG(17:0/17:0/18:0)[iso3],C55H106O6
114,864.7207,"TG(12:0/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(12:0/19:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(13:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6];TG(13:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6];TG(13:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6];TG(13:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(13:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(13:0/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3];TG(14:0/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:0/17:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:0/17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(14:0/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(14:1(9Z)/17:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/17:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(14:1(9Z)/17:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6];TG(14:1(9Z)/19:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(14:1(9Z)/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:0/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:0/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:0/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6];TG(15:1(9Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:1(9Z)/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(15:1(9Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6];TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6];TG(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6];TG(16:0/17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(16:0/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(16:1(9Z)/17:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(16:1(9Z)/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(16:1(9Z)/17:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6];TG(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)/19:1(9Z))[iso6];TG(17:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:0/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3];TG(17:0/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6];TG(17:0/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3];TG(17:1(9Z)/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6];TG(17:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6];TG(17:2(9Z,12Z)/18:0/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:2(9Z,12Z)/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6];TG(17:2(9Z,12Z)/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6];TG(17:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]",C56H96O6
115,866.6424,"TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",C57H86O6
116,866.7363,"TG(12:0/19:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(12:0/19:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(12:0/20:5(5Z,8Z,11Z,14Z,17Z)/21:0)[iso6];TG(13:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(13:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6];TG(13:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6];TG(13:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6];TG(13:0/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6];TG(13:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(13:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(13:0/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6];TG(14:0/17:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:0/17:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(14:0/17:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6];TG(14:0/19:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(14:0/19:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(14:1(9Z)/17:0/22:4(7Z,10Z,13Z,16Z))[iso6];TG(14:1(9Z)/17:1(9Z)/22:3(10Z,13Z,16Z))[iso6];TG(14:1(9Z)/17:2(9Z,12Z)/22:2(13Z,16Z))[iso6];TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/21:0)[iso6];TG(14:1(9Z)/19:0/20:4(5Z,8Z,11Z,14Z))[iso6];TG(14:1(9Z)/19:1(9Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:0/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:0/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(15:0/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6];TG(15:0/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6];TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6];TG(15:1(9Z)/16:0/22:4(7Z,10Z,13Z,16Z))[iso6];TG(15:1(9Z)/16:1(9Z)/22:3(10Z,13Z,16Z))[iso6];TG(15:1(9Z)/18:0/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:1(9Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6];TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6];TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6];TG(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6];TG(16:0/17:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(16:0/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(16:0/17:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6];TG(16:0/18:4(6Z,9Z,12Z,15Z)/19:1(9Z))[iso6];TG(16:1(9Z)/17:0/20:4(5Z,8Z,11Z,14Z))[iso6];TG(16:1(9Z)/17:1(9Z)/20:3(8Z,11Z,14Z))[iso6];TG(16:1(9Z)/17:2(9Z,12Z)/20:2(11Z,14Z))[iso6];TG(16:1(9Z)/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6];TG(16:1(9Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6];TG(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)/19:0)[iso6];TG(17:0/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6];TG(17:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6];TG(17:1(9Z)/18:0/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6];TG(17:1(9Z)/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6];TG(17:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3];TG(17:2(9Z,12Z)/17:2(9Z,12Z)/19:1(9Z))[iso3];TG(17:2(9Z,12Z)/18:0/18:3(6Z,9Z,12Z))[iso6];TG(17:2(9Z,12Z)/18:0/18:3(9Z,12Z,15Z))[iso6];TG(17:2(9Z,12Z)/18:1(9Z)/18:2(9Z,12Z))[iso6]",C56H98O6
117,868.4914,"1,3-(8R,9R-epoxy-octadec-13Z,15Z-dien-4,6-diynoyl)-2-(13E,17E-octadecadien-9,11-diynoyl)-sn-glycerol",C56H68O8
118,868.6581,"TG(12:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3];TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3];TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3]",C57H88O6
119,868.752,"TG(12:0/19:0/22:4(7Z,10Z,13Z,16Z))[iso6];TG(12:0/19:1(9Z)/22:3(10Z,13Z,16Z))[iso6];TG(12:0/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6];TG(13:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso6];TG(13:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6];TG(13:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6];TG(13:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6];TG(13:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6];TG(13:0/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6];TG(13:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6];TG(13:0/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6];TG(13:0/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3];TG(14:0/17:0/22:4(7Z,10Z,13Z,16Z))[iso6];TG(14:0/17:1(9Z)/22:3(10Z,13Z,16Z))[iso6];TG(14:0/17:2(9Z,12Z)/22:2(13Z,16Z))[iso6];TG(14:0/18:4(6Z,9Z,12Z,15Z)/21:0)[iso6];TG(14:0/19:0/20:4(5Z,8Z,11Z,14Z))[iso6];TG(14:0/19:1(9Z)/20:3(8Z,11Z,14Z))[iso6];TG(14:1(9Z)/17:0/22:3(10Z,13Z,16Z))[iso6];TG(14:1(9Z)/17:1(9Z)/22:2(13Z,16Z))[iso6];TG(14:1(9Z)/17:2(9Z,12Z)/22:1(11Z))[iso6];TG(14:1(9Z)/18:3(6Z,9Z,12Z)/21:0)[iso6];TG(14:1(9Z)/18:3(9Z,12Z,15Z)/21:0)[iso6];TG(14:1(9Z)/19:0/20:3(8Z,11Z,14Z))[iso6];TG(14:1(9Z)/19:1(9Z)/20:2(11Z,14Z))[iso6];TG(15:0/16:0/22:4(7Z,10Z,13Z,16Z))[iso6];TG(15:0/16:1(9Z)/22:3(10Z,13Z,16Z))[iso6];TG(15:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:0/18:1(9Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6];TG(15:0/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6];TG(15:0/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6];TG(15:0/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6];TG(15:1(9Z)/16:0/22:3(10Z,13Z,16Z))[iso6];TG(15:1(9Z)/16:1(9Z)/22:2(13Z,16Z))[iso6];TG(15:1(9Z)/18:0/20:3(8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:1(9Z)/20:2(11Z,14Z))[iso6];TG(15:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6];TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6];TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6];TG(16:0/17:0/20:4(5Z,8Z,11Z,14Z))[iso6];TG(16:0/17:1(9Z)/20:3(8Z,11Z,14Z))[iso6];TG(16:0/17:2(9Z,12Z)/20:2(11Z,14Z))[iso6];TG(16:0/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6];TG(16:0/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6];TG(16:0/18:4(6Z,9Z,12Z,15Z)/19:0)[iso6];TG(16:1(9Z)/17:0/20:3(8Z,11Z,14Z))[iso6];TG(16:1(9Z)/17:1(9Z)/20:2(11Z,14Z))[iso6];TG(16:1(9Z)/17:2(9Z,12Z)/20:1(11Z))[iso6];TG(16:1(9Z)/18:2(9Z,12Z)/19:1(9Z))[iso6];TG(16:1(9Z)/18:3(6Z,9Z,12Z)/19:0)[iso6];TG(16:1(9Z)/18:3(9Z,12Z,15Z)/19:0)[iso6];TG(17:0/18:0/18:4(6Z,9Z,12Z,15Z))[iso6];TG(17:0/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6];TG(17:0/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6];TG(17:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3];TG(17:1(9Z)/17:2(9Z,12Z)/19:1(9Z))[iso6];TG(17:1(9Z)/18:0/18:3(6Z,9Z,12Z))[iso6];TG(17:1(9Z)/18:0/18:3(9Z,12Z,15Z))[iso6];TG(17:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6];TG(17:2(9Z,12Z)/17:2(9Z,12Z)/19:0)[iso3];TG(17:2(9Z,12Z)/18:0/18:2(9Z,12Z))[iso6];TG(17:2(9Z,12Z)/18:1(9Z)/18:1(9Z))[iso3]",C56H100O6
120,870.5071,"1,3-(8R,9R-epoxy-octadec-13Z,15Z-dien-4,6-diynoyl)-2-(13E-octadecen-9,11-diynoyl)-sn-glycerol;1,3-(8R,9R-epoxy-octadec-13Z,15Z-dien-4,6-diynoyl)-2-(17E-octadecen-9,11-diynoyl)-sn-glycerol",C56H70O8
121,870.6737,"TG(12:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(12:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3];TG(14:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3];TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso3];TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3]",C57H90O6
