,MASS,COMMON_NAME,FORMULA
51,625.5645,Cer(t18:1(6OH)/20:0(2OH)),C38H75NO5
52,633.606,Cer(d18:2/23:0);Cer(d26:2/15:0),C41H79NO3
53,635.5853,"Cer(d16:2(4E,6E)/24:0(2OH))",C40H77NO4
54,635.6216,Cer(d18:1/23:0),C41H81NO3
55,637.6009,Cer(d14:1(4E)/26:0(2OH));Cer(d16:1(4E)/24:0(2OH));Cer(d18:1(4E)/22:0(2OH));Cer(d18:1(4E)/22:0(3OH));Cer(t18:1(6OH)/22:0),C40H79NO4
56,639.5802,Cer(t18:1(6OH)/21:0(2OH)),C39H77NO5
57,647.6216,Cer(d18:1/24:1(15Z));Cer(d18:2/24:0),C42H81NO3
58,649.6373,Cer(d18:1/24:0),C42H83NO3
59,651.6166,Cer(d18:1(4E)/23:0(2OH));Cer(d18:1(4E)/23:0(3OH));Cer(t18:1(6OH)/23:0),C41H81NO4
60,653.5958,Cer(t18:1(6OH)/22:0(2OH)),C40H79NO5
61,661.6373,Cer(d18:2/25:0),C43H83NO3
62,663.6529,Cer(d18:1/25:0),C43H85NO3
63,665.6322,Cer(d18:1(4E)/24:0(2OH));Cer(d18:1(4E)/24:0(3OH));Cer(t18:1(6OH)/24:0),C42H83NO4
64,667.6115,Cer(t18:1(6OH)/23:0(2OH)),C41H81NO5
65,675.6529,Cer(d18:1/26:1(17Z));Cer(d18:2/26:0),C44H85NO3
66,677.6686,Cer(d18:1/26:0),C44H87NO3
67,679.6479,Cer(d18:1(4E)/25:0(2OH));Cer(d18:1(4E)/25:0(3OH));Cer(t18:1(6OH)/25:0),C43H85NO4
68,681.6271,Cer(t18:1(6OH)/24:0(2OH)),C42H83NO5
69,689.6686,Cer(d18:2/27:0),C45H87NO3
70,691.6842,Cer(d18:1/27:0),C45H89NO3
71,693.6635,Cer(d18:1(4E)/26:0(2OH));Cer(d18:1(4E)/26:0(3OH));Cer(d18:1/26:0(26OH));Cer(t18:1(6OH)/26:0),C44H87NO4
72,695.6428,Cer(t18:1(6OH)/25:0(2OH)),C43H85NO5
73,703.6842,Cer(d18:2/28:0),C46H89NO3
74,705.6999,Cer(d18:1/28:0),C46H91NO3
75,707.6792,Cer(d18:1(4E)/27:0(2OH));Cer(d18:1(4E)/27:0(3OH));Cer(d18:1/27:0(27OH));Cer(t18:1(6OH)/27:0),C45H89NO4
76,709.6584,Cer(t18:1(6OH)/26:0(2OH)),C44H87NO5
77,717.6999,Cer(d18:2/29:0),C47H91NO3
78,719.7155,Cer(d18:1/29:0),C47H93NO3
79,721.6948,Cer(d18:1(4E)/28:0(2OH));Cer(d18:1(4E)/28:0(3OH));Cer(d18:1/28:0(28OH));Cer(t18:1(6OH)/28:0),C46H91NO4
80,723.6741,Cer(t18:1(6OH)/27:0(2OH)),C45H89NO5
81,731.7155,Cer(d18:2/30:0),C48H93NO3
82,733.7312,Cer(d18:1/30:0),C48H95NO3
83,735.7105,Cer(d18:1(4E)/29:0(2OH));Cer(d18:1(4E)/29:0(3OH));Cer(d18:1/29:0(29OH));Cer(t18:1(6OH)/29:0),C47H93NO4
84,737.6897,Cer(t18:1(6OH)/28:0(2OH)),C46H91NO5
85,747.7105,Cer(d18:2/30:0(30OH)),C48H93NO4
86,747.7468,Cer(d18:1/31:0),C49H97NO3
87,749.7261,Cer(d18:1(4E)/30:0(2OH));Cer(d18:1(4E)/30:0(3OH));Cer(d18:1/30:0(30OH));Cer(t18:1(6OH)/30:0),C48H95NO4
88,751.7054,Cer(t18:1(6OH)/29:0(2OH)),C47H93NO5
89,759.7468,Cer(d18:2/32:0),C50H97NO3
90,761.7261,Cer(d18:2/31:0(31OH)),C49H95NO4
91,761.7625,Cer(d18:1/32:0),C50H99NO3
92,763.7418,Cer(d18:1(4E)/31:0(2OH));Cer(d18:1(4E)/31:0(3OH));Cer(d18:1/31:0(31OH));Cer(t18:1(6OH)/31:0),C49H97NO4
93,765.721,Cer(t18:1(6OH)/30:0(2OH)),C48H95NO5
94,775.7418,Cer(d18:2/32:0(32OH)),C50H97NO4
95,775.7781,Cer(d18:1/33:0),C51H101NO3
96,777.7574,Cer(d18:1(4E)/32:0(2OH));Cer(d18:1/32:0(32OH));Cer(t18:1(6OH)/32:0),C50H99NO4
97,779.7367,Cer(t18:1(6OH)/31:0(31OH)),C49H97NO5
98,789.7938,Cer(d18:1/34:0),C52H103NO3
99,791.7731,Cer(d18:1/33:0(33OH));Cer(t18:1(6OH)/33:0),C51H101NO4
100,793.7523,Cer(t18:1(6OH)/32:0(32OH)),C50H99NO5
101,803.7731,Cer(d18:2/34:0(34OH)),C52H101NO4
102,803.8094,Cer(d18:1/35:0),C53H105NO3
103,805.7887,Cer(d18:1/34:0(34OH)),C52H103NO4
104,807.768,Cer(t18:1(6OH)/33:0(33OH)),C51H101NO5
105,819.8044,Cer(d18:1/35:0(35OH)),C53H105NO4
106,821.7836,Cer(t18:1(6OH)/34:0(34OH)),C52H103NO5
107,833.82,Cer(d18:1/36:0(36OH)),C54H107NO4
108,835.7993,Cer(t18:1(6OH)/35:0(35OH)),C53H105NO5
109,849.8149,Cer(t18:1(6OH)/36:0(36OH)),C54H107NO5
