,MASS,COMMON_NAME,FORMULA
65,679.4424,PS(12:0/16:0);PS(13:0/15:0);PS(14:0/14:0);PS(15:0/13:0);PS(16:0/12:0),C34H66NO10P
66,679.4788,1-(2-methoxy-21Z-octacosenyl)-sn-glycero-3-phosphoserine;PS(O-16:0/13:0),C35H70NO9P
67,689.4268,"PS(12:0/17:2(9Z,12Z));PS(14:1(9Z)/15:1(9Z));PS(15:1(9Z)/14:1(9Z));PS(17:2(9Z,12Z)/12:0)",C35H64NO10P
68,689.4632,PS(P-16:0/14:1(9Z)),C36H68NO9P
69,691.4424,PS(12:0/17:1(9Z));PS(13:0/16:1(9Z));PS(14:0/15:1(9Z));PS(14:1(9Z)/15:0);PS(15:0/14:1(9Z));PS(15:1(9Z)/14:0);PS(16:1(9Z)/13:0);PS(17:1(9Z)/12:0),C35H66NO10P
70,691.4788,PS(O-16:0/14:1(9Z));PS(P-16:0/14:0);PS(P-18:0/12:0),C36H70NO9P
71,693.4581,PS(12:0/17:0);PS(13:0/16:0);PS(14:0/15:0);PS(15:0/14:0);PS(16:0/13:0);PS(17:0/12:0),C35H68NO10P
72,693.4945,PS(O-16:0/14:0);PS(O-18:0/12:0),C36H72NO9P
73,699.4111,"PS(12:0/18:4(6Z,9Z,12Z,15Z));PS(18:4(6Z,9Z,12Z,15Z)/12:0)",C36H62NO10P
74,701.4268,"PS(12:0/18:3(6Z,9Z,12Z));PS(12:0/18:3(9Z,12Z,15Z));PS(18:3(6Z,9Z,12Z)/12:0);PS(18:3(9Z,12Z,15Z)/12:0)",C36H64NO10P
75,703.4424,"PS(12:0/18:2(9Z,12Z));PS(13:0/17:2(9Z,12Z));PS(14:1(9Z)/16:1(9Z));PS(15:1(9Z)/15:1(9Z));PS(16:1(9Z)/14:1(9Z));PS(17:2(9Z,12Z)/13:0);PS(18:2(9Z,12Z)/12:0)",C36H66NO10P
76,703.4788,PS(P-16:0/15:1(9Z)),C37H70NO9P
